7,20,131,9,2022,720131,100,349471,0,3112,0,3577,356160,105,204357,0,1086,0,4054,209497,110,50902,0,231,0,852,51985,115,2956,0,0,0,0,2956,120,687,0,0,0,0,687,125,0,0,0,0,0,0,130,10123,0,0,0,207,10330,135,3635,0,0,0,0,3635,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,622131,0,4429,0,8690,635250
7,20,345,9,2022,720345,100,3453666,0,18943,331,26872,3499812,105,1395358,72,3916,308,7711,1407365,110,633422,0,109,0,25,633556,115,186741,0,0,0,0,186741,120,25785,0,0,0,0,25785,125,0,0,0,0,0,0,130,90719,0,460,0,397,91576,135,78162,0,0,0,0,78162,140,5640,0,0,0,0,5640,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,5869493,72,23428,639,35005,5928637
7,20,899,9,2022,720899,100,1709673,950,0,0,1159,1711782,105,560312,0,527,0,168,561007,110,176321,0,0,0,1662,177983,115,13368,0,0,0,0,13368,120,0,0,0,0,0,0,125,402,0,0,0,0,402,130,131260,90,0,0,184,131534,135,5878,0,0,0,0,5878,140,1398,0,0,0,0,1398,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,182938,0,0,0,0,182938,155,2781550,1040,527,0,3173,2786290
7,10,566,9,2022,710566,100,8684747,0,4403,261,29449,8718860,105,1302207,15,1713,0,13082,1317017,110,1029882,0,1739,0,0,1031621,115,172367,0,0,0,0,172367,120,124528,0,0,0,8799,133327,125,12341,0,0,0,0,12341,130,110436,0,0,0,154,110590,135,0,0,0,0,0,0,140,17690,0,0,0,1297,18987,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,1850,0,0,1850,155,11454198,15,9705,261,52781,11516960
7,25,31,9,2022,725031,100,236319,0,0,0,170,236489,105,92912,0,0,0,353,93265,110,16525,0,0,0,0,16525,115,3663,0,0,0,0,3663,120,0,0,0,0,0,0,125,0,0,0,0,0,0,130,0,0,0,0,0,0,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,349419,0,0,0,523,349942
7,20,336,9,2022,720336,100,946865,0,16683,0,2380,965928,105,229350,0,8828,0,2881,241059,110,36920,0,0,0,0,36920,115,3938,0,0,0,0,3938,120,0,0,0,0,0,0,125,0,0,0,0,0,0,130,15356,0,6,0,0,15362,135,4580,0,0,0,0,4580,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1237009,0,25517,0,5261,1267787
7,20,33,9,2022,720033,100,2368166,0,0,0,903,2369069,105,522260,0,278,0,1905,524443,110,117601,0,0,0,0,117601,115,10409,0,0,0,0,10409,120,0,0,0,0,0,0,125,3420,0,0,0,0,3420,130,19676,0,0,0,0,19676,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,3041532,0,278,0,2808,3044618
7,25,131,9,2022,725131,100,1273342,0,316,0,4760,1278418,105,230750,0,1,0,779,231530,110,226561,0,0,0,3890,230451,115,66812,0,0,0,0,66812,120,46137,0,0,0,0,46137,125,6511,0,0,0,0,6511,130,435,0,0,0,0,435,135,6268,0,0,0,0,6268,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1856816,0,317,0,9429,1866562
7,25,256,9,2022,725256,100,9689208,0,8867,0,62477,9760552,105,3291282,0,14,0,24632,3315928,110,3437278,0,1825,0,17562,3456665,115,294795,0,0,0,0,294795,120,126856,0,0,0,0,126856,125,94310,0,0,0,0,94310,130,1475,0,0,0,71,1546,135,70261,0,0,0,0,70261,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,17005465,0,10706,0,104742,17120913
7,25,457,9,2022,725457,100,7336470,11677,0,0,23783,7371930,105,2585045,0,0,0,18127,2603172,110,2206642,700,54,0,12721,2220117,115,276216,0,0,0,0,276216,120,255486,0,0,0,0,255486,125,96825,0,0,0,0,96825,130,83,0,0,0,0,83,135,39123,0,0,0,0,39123,140,201721,0,0,0,21,201742,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,12997611,12377,54,0,54652,13064694
7,10,56,9,2022,710056,100,225420,0,0,0,731,226151,105,65299,245,0,0,1023,66567,110,67311,0,0,0,1569,68880,115,6414,0,0,0,0,6414,120,2976,0,0,0,0,2976,125,4006,0,0,0,0,4006,130,1997,0,0,0,96,2093,135,2709,0,0,0,0,2709,140,1614,0,0,0,0,1614,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,377746,245,0,0,3419,381410
20,0,12,9,2022,2000012,100,0,0,0,0,0,0,105,0,0,0,0,0,0,110,0,0,0,0,0,0,115,0,0,0,0,0,0,120,0,0,0,0,0,0,125,0,0,0,0,0,0,130,0,0,0,0,0,0,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,0,0,0,0,0,0
7,25,715,9,2022,725715,100,304614,0,0,5,0,304619,105,70896,0,0,0,0,70896,110,22145,0,0,0,2011,24156,115,6535,0,0,0,0,6535,120,7454,0,0,0,0,7454,125,0,0,0,0,0,0,130,0,0,0,0,0,0,135,1,0,0,0,0,1,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,411645,0,0,5,2011,413661
7,10,269,9,2022,710269,100,1482177,3065,5166,0,11151,1501559,105,871270,0,0,0,5559,876829,110,252481,0,0,0,3139,255620,115,16528,0,0,0,0,16528,120,4299,0,0,0,0,4299,125,6606,0,0,0,0,6606,130,6120,0,0,0,0,6120,135,10064,0,0,0,0,10064,140,9256,0,0,0,0,9256,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,26053,4828,0,0,0,30881,155,2684854,7893,5166,0,19849,2717762
7,22,313,9,2022,722313,100,1145593,0,779,1516,2227,1150115,105,200430,0,0,102,3324,203856,110,309008,0,1567,0,4413,314988,115,73201,0,0,0,0,73201,120,37855,0,0,0,241,38096,125,2160,0,0,0,0,2160,130,15356,0,0,29,126,15511,135,5976,0,0,0,0,5976,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1789579,0,2346,1647,10331,1803903
7,25,247,9,2022,725247,100,890838,0,0,0,7255,898093,105,268348,0,0,0,6721,275069,110,81601,0,0,0,0,81601,115,11958,0,0,0,0,11958,120,8523,0,0,0,0,8523,125,62,0,0,0,0,62,130,0,0,0,0,0,0,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1261330,0,0,0,13976,1275306
7,25,947,9,2022,725947,100,1174648,0,0,0,9220,1183868,105,379877,0,0,0,1982,381859,110,318222,0,0,0,3012,321234,115,55202,0,0,0,0,55202,120,56308,0,0,0,0,56308,125,1397,0,0,0,0,1397,130,1009,0,0,0,8,1017,135,3466,0,0,0,0,3466,140,313,0,0,0,0,313,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1990442,0,0,0,14222,2004664
7,22,12,9,2022,722012,100,6760041,0,1866,2135,9574,6773616,105,2009886,122,263,1633,2050,2013954,110,2699782,0,0,0,12457,2712239,115,362615,0,0,0,0,362615,120,45148,0,0,0,0,45148,125,54313,0,0,0,0,54313,130,288472,0,305,290,710,289777,135,39637,0,0,0,0,39637,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,14668,0,0,0,0,14668,155,12274562,122,2434,4058,24791,12305967
7,25,983,9,2022,725983,100,909297,110,0,0,9969,919376,105,319956,0,0,0,132,320088,110,55381,0,0,0,0,55381,115,19108,0,0,0,0,19108,120,422,0,0,0,0,422,125,0,0,0,0,0,0,130,1515,0,0,0,0,1515,135,2008,0,0,0,0,2008,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1307687,110,0,0,10101,1317898
7,22,216,9,2022,722216,100,4654602,0,4391,0,4954,4663947,105,2360434,79,35,281,2772,2363601,110,3023361,0,0,756,15150,3039267,115,548744,0,0,0,0,548744,120,468783,0,0,0,2407,471190,125,81703,0,0,0,0,81703,130,3512,0,0,0,0,3512,135,119842,0,0,0,0,119842,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,4927,0,0,0,0,4927,155,11265908,79,4426,1037,25283,11296733
7,10,549,9,2022,710549,100,463354,0,0,0,231,463585,105,74589,0,0,0,0,74589,110,83150,0,0,0,1883,85033,115,13442,0,0,0,0,13442,120,4731,0,0,0,1761,6492,125,4612,0,0,0,0,4612,130,675,0,0,0,0,675,135,4253,0,0,0,0,4253,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,648806,0,0,0,3875,652681
7,10,261,9,2022,710261,100,1819604,1158,0,0,4892,1825654,105,220554,8,0,0,1443,222005,110,128471,0,0,0,4394,132865,115,16066,0,0,0,0,16066,120,1476,0,0,0,512,1988,125,7048,0,0,0,0,7048,130,1090,0,0,0,0,1090,135,4101,0,0,0,0,4101,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,820,0,0,0,0,820,155,2199230,1166,0,0,11241,2211637
7,22,198,9,2022,722198,100,23100384,0,20069,0,49916,23170369,105,6247653,392,11353,0,9511,6268909,110,4507806,0,6686,0,25529,4540021,115,683498,0,0,0,0,683498,120,870595,0,0,0,1806,872401,125,74216,0,0,0,0,74216,130,859853,288,0,0,3495,863636,135,190515,0,0,0,0,190515,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,703848,23555,0,0,0,727403,155,37238368,24235,38108,0,90257,37390968
20,0,2,9,2022,2000002,100,0,0,0,0,0,0,105,0,0,0,0,0,0,110,0,0,0,0,0,0,115,0,0,0,0,0,0,120,0,0,0,0,0,0,125,0,0,0,0,0,0,130,0,0,0,0,0,0,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,0,0,0,0,0,0
20,0,9,9,2022,2000009,100,0,0,0,0,0,0,105,0,0,0,0,0,0,110,0,0,0,0,0,0,115,0,0,0,0,0,0,120,0,0,0,0,0,0,125,0,0,0,0,0,0,130,0,0,0,0,0,0,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,0,0,0,0,0,0
7,22,146,9,2022,722146,100,2769927,0,0,160,439,2770526,105,681811,0,426,0,0,682237,110,1162637,0,0,0,3815,1166452,115,212268,0,0,0,0,212268,120,115522,0,0,0,0,115522,125,29440,0,0,0,0,29440,130,0,0,0,0,0,0,135,37909,0,0,0,0,37909,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,18168,0,0,0,0,18168,155,5027682,0,426,160,4254,5032522
7,10,862,9,2022,710862,100,303277,0,851,0,1594,305722,105,12020,0,0,0,0,12020,110,22351,0,0,0,1256,23607,115,7120,0,0,0,0,7120,120,3399,0,0,0,999,4398,125,2009,0,0,0,0,2009,130,9086,0,0,0,0,9086,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,359262,0,851,0,3849,363962
7,22,406,9,2022,722406,100,536158,0,0,0,73,536231,105,371931,0,0,0,409,372340,110,26591,0,0,0,0,26591,115,3698,0,0,0,0,3698,120,0,0,0,0,0,0,125,0,0,0,0,0,0,130,2588,0,0,0,0,2588,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,28100,0,0,0,0,28100,155,969066,0,0,0,482,969548
7,22,114,9,2022,722114,100,553735,324,0,207,1160,555426,105,333115,0,0,74,493,333682,110,371864,0,0,0,2522,374386,115,94989,0,0,0,0,94989,120,84927,0,0,0,361,85288,125,2734,0,0,0,0,2734,130,0,0,0,0,0,0,135,6695,0,0,0,0,6695,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,2133,0,0,0,0,2133,155,1450192,324,0,281,4536,1455333
7,25,450,9,2022,725450,100,2951051,0,0,0,1355,2952406,105,623660,0,0,0,5015,628675,110,449328,0,0,0,1704,451032,115,9571,0,0,0,0,9571,120,20785,0,0,0,0,20785,125,0,0,0,0,0,0,130,1644,0,0,0,0,1644,135,0,0,0,0,0,0,140,32545,0,0,0,0,32545,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,4088584,0,0,0,8074,4096658
7,22,918,9,2022,722918,100,13801996,987,8006,13867,39241,13864097,105,3591819,253,1074,19905,17417,3630468,110,5402874,0,0,0,19120,5421994,115,849867,0,0,0,0,849867,120,600298,0,0,0,0,600298,125,145553,0,0,0,0,145553,130,91002,0,0,0,573,91575,135,161979,0,0,0,0,161979,140,275170,0,0,0,824,275994,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,514310,6369,0,0,2209,522888,155,25434868,7609,9080,33772,79384,25564713
7,20,188,9,2022,720188,100,485981,1087,395,0,2619,490082,105,147713,0,1074,0,1617,150404,110,127335,0,0,0,9,127344,115,8169,0,0,0,0,8169,120,1449,0,0,0,0,1449,125,0,0,0,0,0,0,130,16119,0,0,0,127,16246,135,6474,0,0,0,0,6474,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,793240,1087,1469,0,4372,800168
7,20,922,9,2022,720922,100,309469,0,3594,0,1733,314796,105,164487,0,0,0,3285,167772,110,31508,0,0,0,1116,32624,115,2359,0,0,0,0,2359,120,0,0,0,0,0,0,125,0,0,0,0,0,0,130,21053,0,7,0,173,21233,135,1050,0,0,0,0,1050,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,18036,519,0,0,0,18555,155,547962,519,3601,0,6307,558389
7,25,429,9,2022,725429,100,889786,0,502,0,951,891239,105,460267,0,0,0,81,460348,110,118595,0,0,0,0,118595,115,30216,0,0,0,0,30216,120,16872,0,0,0,0,16872,125,4650,0,0,0,0,4650,130,80,0,0,0,0,80,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1520466,0,502,0,1032,1522000
8,10,586,9,2022,810586,100,843966,0,0,0,0,843966,105,6407,0,0,0,0,6407,110,61522,0,0,0,0,61522,115,13182,0,0,0,0,13182,120,13376,0,0,0,2017,15393,125,2447,0,0,0,0,2447,130,18197,0,0,0,0,18197,135,2007,0,0,0,0,2007,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,961104,0,0,0,2017,963121
7,20,105,9,2022,720105,100,776493,0,946,163,4279,781881,105,227685,0,2779,0,1954,232418,110,110052,0,0,0,27,110079,115,15192,0,0,0,0,15192,120,0,0,0,0,0,0,125,2193,0,0,0,0,2193,130,7371,0,0,0,2,7373,135,9492,0,0,0,0,9492,140,3744,0,0,0,279,4023,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1152222,0,3725,163,6541,1162651
7,20,168,9,2022,720168,100,371766,0,1150,0,2693,375609,105,182656,0,37,0,4500,187193,110,105730,0,0,0,2806,108536,115,10174,0,0,0,0,10174,120,371,0,0,0,0,371,125,0,0,0,0,0,0,130,2484,0,0,0,213,2697,135,4626,0,0,0,0,4626,140,2593,0,0,0,0,2593,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,680400,0,1187,0,10212,691799
6,20,0,9,2022,620000,100,1131667,0,577,465,3091,1135800,105,1054505,0,841,0,10936,1066282,110,2717750,0,0,0,0,2717750,115,658616,0,0,0,0,658616,120,937620,0,0,0,10999,948619,125,156016,0,0,0,0,156016,130,2954700,622,27306,15638,0,2998266,135,124047,0,0,0,0,124047,140,434,0,0,0,0,434,145,21121141,0,0,0,0,21121141,150,174398,0,0,0,0,174398,152,1452,0,3603,0,0,5055,155,31032346,622,32327,16103,25026,31106424
9,25,0,9,2022,925000,100,3443535,0,0,0,8712,3452247,105,3449359,10015,0,0,22040,3481414,110,17910005,0,5525,0,88866,18004396,115,5161347,0,0,0,0,5161347,120,19625677,0,0,0,23525,19649202,125,2492778,0,0,0,0,2492778,130,0,0,0,0,0,0,135,8546535,0,0,0,0,8546535,140,3622180,23179,0,269,15887,3661515,145,69820846,0,0,0,0,69820846,150,62999,0,0,0,0,62999,152,8697,0,0,0,0,8697,155,134143958,33194,5525,269,159030,134341976
7,10,985,9,2022,710985,100,881448,0,663,0,4178,886289,105,121064,0,0,0,508,121572,110,81062,0,0,0,932,81994,115,3561,0,0,0,0,3561,120,0,0,0,0,1249,1249,125,6472,0,0,0,0,6472,130,18039,0,0,0,0,18039,135,916,0,0,0,0,916,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1112562,0,663,0,6867,1120092
7,22,644,9,2022,722644,100,3506693,0,570,716,9760,3517739,105,634568,0,209,179,2452,637408,110,1207913,0,1800,0,3788,1213501,115,212026,0,0,0,0,212026,120,119444,0,0,0,0,119444,125,16562,0,0,0,0,16562,130,45465,0,0,0,134,45599,135,37876,0,0,0,0,37876,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,5780547,0,2579,895,16134,5800155
7,10,398,9,2022,710398,100,2043718,0,111,0,2561,2046390,105,135784,0,0,0,35,135819,110,222775,0,0,0,0,222775,115,42503,0,0,0,0,42503,120,22457,0,0,0,384,22841,125,995,0,0,0,0,995,130,8252,0,0,0,4,8256,135,8204,0,0,0,0,8204,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,2484688,0,111,0,2984,2487783
7,25,488,9,2022,725488,100,457347,0,0,0,0,457347,105,187434,0,0,0,0,187434,110,197692,0,0,0,2911,200603,115,33103,0,0,0,0,33103,120,34173,0,0,0,0,34173,125,6376,0,0,0,0,6376,130,0,0,0,0,0,0,135,7687,0,0,0,0,7687,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,923812,0,0,0,2911,926723
7,10,973,9,2022,710973,100,787340,0,73,0,119,787532,105,125369,0,0,0,0,125369,110,38585,0,0,0,0,38585,115,4804,0,0,0,0,4804,120,0,0,0,0,1249,1249,125,2036,0,0,0,0,2036,130,14900,0,0,0,0,14900,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,973034,0,73,0,1368,974475
7,20,331,9,2022,720331,100,1273265,0,854,0,3502,1277621,105,395785,0,212,0,2793,398790,110,79984,0,0,0,269,80253,115,7898,0,0,0,0,7898,120,165,0,0,0,0,165,125,2768,0,0,0,0,2768,130,103956,0,77,0,30,104063,135,11255,0,0,0,0,11255,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1875076,0,1143,0,6594,1882813
7,20,40,9,2022,720040,100,488527,0,981,0,578,490086,105,172818,0,502,0,365,173685,110,14351,0,0,0,0,14351,115,0,0,0,0,0,0,120,0,0,0,0,0,0,125,0,0,0,0,0,0,130,9216,0,0,0,100,9316,135,0,0,0,0,0,0,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,684912,0,1483,0,1043,687438
6,10,0,9,2022,610000,100,1098355,0,0,0,0,1098355,105,972025,0,0,0,0,972025,110,4027957,0,0,0,18205,4046162,115,757437,0,0,0,0,757437,120,1216838,0,0,0,5326,1222164,125,168069,0,0,0,0,168069,130,1849,0,0,0,0,1849,135,175141,0,0,0,0,175141,140,8223,0,0,0,0,8223,145,19572956,0,0,0,0,19572956,150,42289,0,0,0,0,42289,152,0,0,2228,0,0,2228,155,28041139,0,2228,0,23531,28066898
7,20,335,9,2022,720335,100,785289,0,1894,0,4857,792040,105,475678,0,536,0,6867,483081,110,84317,0,0,0,0,84317,115,3004,0,0,0,0,3004,120,401,0,0,0,0,401,125,0,0,0,0,0,0,130,35945,0,0,0,0,35945,135,2688,0,0,0,0,2688,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,1387322,0,2430,0,11724,1401476
6,22,0,9,2022,622000,100,4678176,295,3137,2816,12119,4696543,105,8812749,11921,16,2121,29604,8856411,110,743816,0,0,0,684,744500,115,56597,0,0,0,0,56597,120,32720,0,0,0,0,32720,125,6440,0,0,0,0,6440,130,456313,0,48,107,535,457003,135,10347,0,0,0,0,10347,140,0,0,0,0,0,0,145,114651342,0,0,0,0,114651342,150,842002,0,0,0,0,842002,152,5030,0,0,0,0,5030,155,130295532,12216,3201,5044,42942,130358935
7,25,898,9,2022,725898,100,7279544,3307,783,3751,14669,7302054,105,3405401,107,622,375,13167,3419672,110,2701075,0,0,158,0,2701233,115,191408,0,0,0,0,191408,120,284723,0,0,0,8000,292723,125,110847,0,0,0,0,110847,130,294230,109,744,622,326,296031,135,30061,0,0,0,0,30061,140,59787,0,0,0,0,59787,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,3693,0,0,0,0,3693,155,14360769,3523,2149,4906,36162,14407509
7,25,839,9,2022,725839,100,1542080,0,55,0,3865,1546000,105,495842,33,0,0,622,496497,110,383201,0,581,0,1641,385423,115,54704,0,0,0,0,54704,120,39918,0,0,0,0,39918,125,6088,0,0,0,0,6088,130,52146,0,0,0,18,52164,135,22422,0,0,0,0,22422,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,2596401,33,636,0,6146,2603216
7,20,194,9,2022,720194,100,1629384,0,3997,1157,12604,1647142,105,314157,0,1469,28,6832,322486,110,49349,0,9175,0,-8,58516,115,4634,0,0,0,0,4634,120,0,0,0,0,0,0,125,0,0,0,0,0,0,130,59608,0,0,141,107,59856,135,5878,0,0,0,0,5878,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,0,0,0,0,0,0,155,2063010,0,14641,1326,19535,2098512
7,22,350,9,2022,722350,100,1181441,0,0,91,1964,1183496,105,638400,0,0,0,22,638422,110,341413,0,0,0,4413,345826,115,43189,0,0,0,0,43189,120,23709,0,0,0,0,23709,125,52,0,0,0,0,52,130,10491,0,0,0,533,11024,135,5556,0,0,0,0,5556,140,0,0,0,0,0,0,145,0,0,0,0,0,0,150,0,0,0,0,0,0,152,1174,0,0,0,0,1174,155,2245425,0,0,91,6932,2252448
