7,22,918,9,2022,722918,807645,1780603,1854080,200000,200000,0,400000,0,4034683,4842328,0,0,291260,484623,0,0,-56756,719127,4123201
7,25,31,9,2022,725031,26427,0,43444,0,0,0,0,0,43444,69871,0,0,9239,10,0,0,668,9917,59954
7,25,131,9,2022,725131,3750,55558,285365,0,0,0,0,0,340923,344673,0,0,22781,24612,0,0,4237,51630,293043
7,25,247,9,2022,725247,164457,115543,0,0,0,0,0,0,115543,280000,0,103,24060,10416,0,0,0,34579,245421
7,25,256,9,2022,725256,18534,677110,1913933,300000,200000,0,500000,0,3091043,3109577,1236,0,320256,136411,0,0,59556,517459,2592118
7,25,326,9,2022,725326,948517,354163,762175,0,0,0,0,0,1116338,2064855,0,0,121062,167715,0,0,0,288777,1776078
7,25,429,9,2022,725429,1776,69380,228024,0,0,2394,2394,0,299798,301574,0,0,18825,27751,0,0,4714,51290,250284
7,25,450,9,2022,725450,471630,0,214271,0,0,0,0,0,214271,685901,0,0,18224,87499,0,0,10327,116050,569851
7,25,457,9,2022,725457,1775165,133312,499430,0,0,0,0,0,632742,2407907,0,0,160475,203698,0,0,35086,399259,2008648
7,25,466,9,2022,725466,541,0,133111,0,0,0,0,0,133111,133652,0,0,7958,4880,0,0,-1387,11451,122201
7,25,488,9,2022,725488,828,0,200371,0,0,0,0,0,200371,201199,0,0,18215,5366,0,0,1927,25508,175691
7,25,646,9,2022,725646,457,0,70200,0,0,0,0,0,70200,70657,0,0,2494,4892,0,0,531,7917,62740
7,25,676,9,2022,725676,756,0,316719,0,0,0,0,0,316719,317475,0,0,23210,16638,0,0,4084,43932,273543
7,25,715,9,2022,725715,730,0,107218,0,0,0,0,0,107218,107948,0,0,6972,4551,0,0,797,12320,95628
7,25,818,9,2022,725818,144474,141442,101672,0,0,0,0,0,243114,387588,0,0,24257,31263,0,0,5550,61070,326518
7,25,839,9,2022,725839,0,0,551212,0,0,0,0,0,551212,551212,0,0,22891,44940,0,0,5430,73261,477951
