20,0,12,9,2022,2000012,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,25,715,9,2022,725715,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,10,269,9,2022,710269,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,22,313,9,2022,722313,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,25,247,9,2022,725247,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,25,947,9,2022,725947,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,22,12,9,2022,722012,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,25,983,9,2022,725983,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,22,216,9,2022,722216,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,10,549,9,2022,710549,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,10,261,9,2022,710261,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,22,198,9,2022,722198,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
20,0,2,9,2022,2000002,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
20,0,9,9,2022,2000009,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,22,146,9,2022,722146,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,10,862,9,2022,710862,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,22,406,9,2022,722406,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,22,114,9,2022,722114,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,25,450,9,2022,725450,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,22,918,9,2022,722918,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,20,188,9,2022,720188,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,20,922,9,2022,720922,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,25,429,9,2022,725429,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
8,10,586,9,2022,810586,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,20,105,9,2022,720105,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,20,168,9,2022,720168,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
6,20,0,9,2022,620000,110,350000,0,350000,120,346000,0,346000,130,755000,0,755000,140,625000,0,625000,150,1950000,0,1950000,160,1315000,0,1315000,170,1534000,0,1534000,180,33307000,0,33307000,185,-102867,0,-102867,190,40079133,0,40079133
9,25,0,9,2022,925000,110,3051000,4028859,7079859,120,3296000,0,3296000,130,4616338,0,4616338,140,3404160,0,3404160,150,10307762,0,10307762,160,5823385,7000,5830385,170,5867440,0,5867440,180,128648758,500000,129148758,185,-193993,0,-193993,190,164820850,4535859,169356709
7,10,985,9,2022,710985,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,22,644,9,2022,722644,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,10,398,9,2022,710398,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,25,488,9,2022,725488,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,10,973,9,2022,710973,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,20,331,9,2022,720331,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,20,40,9,2022,720040,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
6,10,0,9,2022,610000,110,425000,0,425000,120,220000,0,220000,130,610000,0,610000,140,411000,0,411000,150,1715000,0,1715000,160,997000,0,997000,170,1070000,0,1070000,180,27886943,0,27886943,185,-49563,0,-49563,190,33285380,0,33285380
7,20,335,9,2022,720335,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
6,22,0,9,2022,622000,110,1405000,3594904,4999904,120,1190000,0,1190000,130,1610254,0,1610254,140,1840000,0,1840000,150,3877867,0,3877867,160,3112199,0,3112199,170,3491224,0,3491224,180,124136965,0,124136965,185,-53405,0,-53405,190,140610104,3594904,144205008
7,25,898,9,2022,725898,110,0,573011,573011,120,0,416011,416011,130,0,775023,775023,140,0,512000,512000,150,0,804000,804000,160,0,129000,129000,170,0,224000,224000,180,0,8331300,8331300,185,0,-15312,-15312,190,0,11749033,11749033
7,25,839,9,2022,725839,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,20,194,9,2022,720194,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,22,350,9,2022,722350,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,10,981,9,2022,710981,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,22,825,9,2022,722825,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
20,0,7,9,2022,2000007,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,25,676,9,2022,725676,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,20,376,9,2022,720376,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,20,186,9,2022,720186,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,20,60,9,2022,720060,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,10,990,9,2022,710990,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,20,735,9,2022,720735,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
7,25,646,9,2022,725646,110,0,0,0,120,0,0,0,130,0,0,0,140,0,0,0,150,0,0,0,160,0,0,0,170,0,0,0,180,0,0,0,185,0,0,0,190,0,0,0
