7,25,256,9,2022,725256,100,10688,,10688,10688,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,7846,,7846,7846,600,18534,0,18534,18534
7,25,457,9,2022,725457,100,4911,,4911,4911,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,1770254,,1770254,1770254,600,1775165,0,1775165,1775165
7,10,56,9,2022,710056,100,420,,420,420,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,420,0,420,420
20,0,12,9,2022,2000012,100,0,,0,0,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,0,0,0,0
7,25,715,9,2022,725715,100,730,,730,730,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,730,0,730,730
7,10,269,9,2022,710269,100,4456,,4456,4456,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,4892,,4892,4892,510,,,,0,520,,0,0,0,530,14851,,14851,14851,540,37631,,37631,37631,600,61830,0,61830,61830
7,22,313,9,2022,722313,100,6142,,6142,6142,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,6142,0,6142,6142
7,25,247,9,2022,725247,100,1512,,1512,1512,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,162945,,162945,162945,600,164457,0,164457,164457
7,25,947,9,2022,725947,100,1223,,1223,1223,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,1223,0,1223,1223
7,22,12,9,2022,722012,100,25809,,25809,25809,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,499090,,499090,499090,600,524899,0,524899,524899
7,25,983,9,2022,725983,100,2435,,2435,2435,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,2435,0,2435,2435
7,22,216,9,2022,722216,100,1,,1,1,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,1,0,1,1
7,10,549,9,2022,710549,100,2056,,2056,2056,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,2056,0,2056,2056
7,10,261,9,2022,710261,100,4595,,4595,4595,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,7980,,7980,7980,510,,,,0,520,,0,0,0,530,46538,,46538,46538,540,64937,,64937,64937,600,124050,0,124050,124050
7,22,198,9,2022,722198,100,0,,0,0,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,1973866,,1973866,1973866,600,1973866,0,1973866,1973866
20,0,2,9,2022,2000002,100,0,,0,0,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,0,0,0,0
20,0,9,9,2022,2000009,100,0,,0,0,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,0,0,0,0
7,22,146,9,2022,722146,100,7921,,7921,7921,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,7921,0,7921,7921
7,10,862,9,2022,710862,100,1205,,1205,1205,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,20977,,20977,20977,600,22182,0,22182,22182
7,22,406,9,2022,722406,100,1690,,1690,1690,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,1690,0,1690,1690
7,22,114,9,2022,722114,100,2065,,2065,2065,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,116463,,116463,116463,600,118528,0,118528,118528
7,25,450,9,2022,725450,100,1959,,1959,1959,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,469671,,469671,469671,600,471630,0,471630,471630
7,22,918,9,2022,722918,100,22514,,22514,22514,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,19395,520,,14878,14878,14878,530,233351,,233351,233351,540,517507,,517507,517507,600,773372,14878,788250,807645
7,20,188,9,2022,720188,100,1214,,1214,1214,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,145,,145,145,510,,,,0,520,,0,0,0,530,15821,,15821,15821,540,2152,,2152,2152,600,19332,0,19332,19332
7,20,922,9,2022,720922,100,1943,,1943,1943,210,,,,1335,220,,1599,1599,1599,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,51295,,51295,51295,600,53238,1599,54837,56172
7,25,429,9,2022,725429,100,1776,,1776,1776,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,1776,0,1776,1776
8,10,586,9,2022,810586,100,2242,,2242,2242,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,2242,0,2242,2242
7,20,105,9,2022,720105,100,2590,,2590,2590,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,120233,,120233,120233,600,122823,0,122823,122823
7,20,168,9,2022,720168,100,1610,,1610,1610,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,9707,,9707,9707,600,11317,0,11317,11317
6,20,0,9,2022,620000,100,22,,22,22,210,,,,0,220,,0,0,0,230,99172,,99172,99172,310,,,,0,320,,0,0,0,330,199937,,199937,199937,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,413,,413,413,540,0,,0,0,600,299544,0,299544,299544
9,25,0,9,2022,925000,100,2450,,2450,2450,210,,,,0,220,,0,0,0,230,1006835,,1006835,1006835,310,,,,0,320,,0,0,0,330,2847024,,2847024,2847024,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,3298618,,3298618,3298618,600,7154927,0,7154927,7154927
7,10,985,9,2022,710985,100,3493,,3493,3493,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,3493,0,3493,3493
7,22,644,9,2022,722644,100,12374,,12374,12374,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,12374,0,12374,12374
7,10,398,9,2022,710398,100,5901,,5901,5901,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,65734,,65734,65734,600,71635,0,71635,71635
7,25,488,9,2022,725488,100,828,,828,828,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,828,0,828,828
7,10,973,9,2022,710973,100,3908,,3908,3908,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,3908,0,3908,3908
7,20,331,9,2022,720331,100,10689,,10689,10689,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,204461,,204461,204461,600,215150,0,215150,215150
7,20,40,9,2022,720040,100,3434,,3434,3544,210,,,,0,220,,0,0,0,230,843,,843,843,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,86666,,86666,86666,600,90943,0,90943,91053
6,10,0,9,2022,610000,100,0,,0,0,210,,,,0,220,,0,0,0,230,373399,,373399,373399,310,,,,0,320,,0,0,0,330,36042,,36042,36042,410,,,,0,420,,0,0,0,430,66804,,66804,66804,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,476245,0,476245,476245
7,20,335,9,2022,720335,100,4165,,4165,4165,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,186657,,186657,186657,600,190822,0,190822,190822
6,22,0,9,2022,622000,100,22,,22,22,210,,,,0,220,,0,0,0,230,2504316,,2504316,2504316,310,,,,0,320,,0,0,0,330,1541648,,1541648,1541648,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,4045986,0,4045986,4045986
7,25,898,9,2022,725898,100,0,,0,0,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,1880908,,1880908,1880908,600,1880908,0,1880908,1880908
7,25,839,9,2022,725839,100,0,,0,0,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,0,0,0,0
7,20,194,9,2022,720194,100,10924,,10924,10924,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,92568,,92568,92568,600,103492,0,103492,103492
7,22,350,9,2022,722350,100,3502,,3502,3502,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,3502,0,3502,3502
7,10,981,9,2022,710981,100,5167,,5167,5167,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,62453,,62453,62453,540,41540,,41540,41540,600,109160,0,109160,109160
7,22,825,9,2022,722825,100,81432,,81432,81432,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,81432,0,81432,81432
20,0,7,9,2022,2000007,100,0,,0,0,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,0,0,0,0
7,25,676,9,2022,725676,100,756,,756,756,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,756,0,756,756
7,20,376,9,2022,720376,100,2500,,2500,2500,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,56830,,56830,56830,540,79712,,79712,79712,600,139042,0,139042,139042
7,20,186,9,2022,720186,100,1420,,1420,1420,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,36420,,36420,36420,600,37840,0,37840,37840
7,20,60,9,2022,720060,100,493,,493,493,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,493,0,493,493
7,10,990,9,2022,710990,100,4500,,4500,4500,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,4500,0,4500,4500
7,20,735,9,2022,720735,100,11198,,11198,11198,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,101215,101215,101215,530,0,,0,0,540,0,,0,0,600,11198,101215,112413,112413
7,25,646,9,2022,725646,100,457,,457,457,210,,,,0,220,,0,0,0,230,0,,0,0,310,,,,0,320,,0,0,0,330,0,,0,0,410,,,,0,420,,0,0,0,430,0,,0,0,510,,,,0,520,,0,0,0,530,0,,0,0,540,0,,0,0,600,457,0,457,457
