7,20,131,9,2022,720131,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,20,345,9,2022,720345,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,20,899,9,2022,720899,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,10,566,9,2022,710566,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,25,31,9,2022,725031,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,20,336,9,2022,720336,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,20,33,9,2022,720033,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,25,131,9,2022,725131,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,25,256,9,2022,725256,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,25,457,9,2022,725457,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,10,56,9,2022,710056,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
20,0,12,9,2022,2000012,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,25,715,9,2022,725715,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,10,269,9,2022,710269,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,22,313,9,2022,722313,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,25,247,9,2022,725247,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,25,947,9,2022,725947,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,22,12,9,2022,722012,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,25,983,9,2022,725983,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,22,216,9,2022,722216,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,10,549,9,2022,710549,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,10,261,9,2022,710261,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,22,198,9,2022,722198,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
20,0,2,9,2022,2000002,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
20,0,9,9,2022,2000009,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,22,146,9,2022,722146,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,10,862,9,2022,710862,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,22,406,9,2022,722406,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,22,114,9,2022,722114,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,25,450,9,2022,725450,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,22,918,9,2022,722918,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,20,188,9,2022,720188,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,20,922,9,2022,720922,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,25,429,9,2022,725429,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
8,10,586,9,2022,810586,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,20,105,9,2022,720105,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,20,168,9,2022,720168,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
6,20,0,9,2022,620000,110,837386,837386,837387,17,120,425000,425000,425000,7,130,100079,98675,95715,2,140,0,0,0,0,150,0,0,0,0,160,1362465,1361061,1358102,26,210,0,0,0,0,220,4530193,4065138,3861881,91,230,0,0,0,0,240,4530193,4065138,3861881,91,310,0,0,0,0,320,5096528,4603314,4281082,88,330,0,0,0,0,340,0,0,0,0,350,5096528,4603314,4281082,88,410,349808,345092,310582,9,510,11338994,10374605,9811647,214
9,25,0,9,2022,925000,110,857404,857404,857404,0,120,13480000,13480000,13480000,26,130,11303173,11047914,10716477,40,140,0,0,0,0,150,0,0,0,0,160,25640577,25385318,25053881,66,210,5010388,4491018,4356288,35,220,1962422,1735450,1648678,2,230,0,0,0,0,240,6972810,6226468,6004966,37,310,1426968,1324563,1231843,5,320,13882290,12874735,11973504,56,330,0,0,0,0,340,0,0,0,0,350,15309258,14199298,13205347,61,410,787254,786621,707959,9,510,48709899,46597705,44972153,173
7,10,985,9,2022,710985,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,22,644,9,2022,722644,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,10,398,9,2022,710398,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,25,488,9,2022,725488,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,10,973,9,2022,710973,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,20,331,9,2022,720331,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,20,40,9,2022,720040,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
6,10,0,9,2022,610000,110,77644,77644,77644,2,120,189220,189220,189220,1,130,896757,870261,844153,24,140,0,0,0,0,150,0,0,0,0,160,1163621,1137125,1111017,27,210,98758,98459,95505,0,220,3030005,2672348,2538731,74,230,0,0,0,0,240,3128763,2770807,2634236,74,310,0,0,0,0,320,2615959,2435598,2265107,63,330,0,0,0,0,340,0,0,0,0,350,2615959,2435598,2265107,63,410,443389,432891,389602,7,510,7351732,6776421,6399962,171
7,20,335,9,2022,720335,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
6,22,0,9,2022,622000,110,1481035,1481035,1481035,6,120,340332,340303,340303,0,130,5786924,5587947,5420309,14,140,0,0,0,0,150,0,0,0,0,160,7608291,7409285,7241647,20,210,301059,268649,260590,5,220,4821525,4389011,4169560,44,230,0,0,0,0,240,5122584,4657660,4430150,49,310,0,0,0,0,320,1728248,1534501,1427086,12,330,5733768,5732201,5330947,50,340,0,0,0,0,350,7462016,7266702,6758033,62,410,2322350,2319878,2087891,28,510,22515241,21653525,20517721,159
7,25,898,9,2022,725898,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,25,839,9,2022,725839,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,20,194,9,2022,720194,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,22,350,9,2022,722350,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,10,981,9,2022,710981,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,22,825,9,2022,722825,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
20,0,7,9,2022,2000007,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,25,676,9,2022,725676,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,20,376,9,2022,720376,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,20,186,9,2022,720186,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,20,60,9,2022,720060,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,10,990,9,2022,710990,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,20,735,9,2022,720735,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
7,25,646,9,2022,725646,110,0,0,0,0,120,0,0,0,0,130,0,0,0,0,140,0,0,0,0,150,0,0,0,0,160,0,0,0,0,210,0,0,0,0,220,0,0,0,0,230,0,0,0,0,240,0,0,0,0,310,0,0,0,0,320,0,0,0,0,330,0,0,0,0,340,0,0,0,0,350,0,0,0,0,410,0,0,0,0,510,0,0,0,0
