7,20,143,9,2022,720143,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.0000,0,0,0,0,0,0.00,0.0000
7,20,168,9,2022,720168,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,4393,4670,668234,0.0136,0,0,0,0,0,0,0,0,4393,0,4670,0,971,4305,0,3,0,0,0,0,0.00,0.0000,0,0,0,0,0,0.00,0.0000
7,20,186,9,2022,720186,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,312,0,338984,0.0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.0000,0,0,0,0,0,0.00,0.0000
7,20,188,9,2022,720188,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,1937,0,791589,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.0000,1921,0,0,20,94,0.00,0.0000
7,20,194,9,2022,720194,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.0000,0,0,0,0,0,0.00,0.0000
7,20,331,9,2022,720331,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,675,312,1855178,0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.0000,0,0,0,0,0,0.00,0.0000
7,20,335,9,2022,720335,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.0000,0,0,0,0,0,0.00,0.0000
7,20,336,9,2022,720336,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.0000,0,0,0,0,0,0.00,0.0000
7,20,345,9,2022,720345,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.0000,0,0,0,0,0,0.00,0.0000
7,20,376,9,2022,720376,0,0,0.0000,0,0.0000,0,0,0.0000,0,0.0000,2183,5018,1429824,0.0050,0,0,0,0,0,0,0,0,1519,0,144,0,1419,4840,0,4,0,0,1,-59,0.00,0.0000,621,0,0,2,32,0.00,0.0000
