7,20,335,9,2022,720335,13519,-444,0,4,0,13079,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6353,5727,667,24,3,0,284,21,0,0,0,13079,0,0,0
7,20,336,9,2022,720336,5703,-12,0,118,0,5809,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,3517,2097,156,3,0,0,33,3,0,0,0,5809,0,0,0
7,20,345,9,2022,720345,23294,0,0,14,0,23308,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9928,11447,1543,96,0,0,221,44,29,0,0,23308,0,0,0
7,20,376,9,2022,720376,8881,-975,0,459,0,8365,0,0,0,0,0,0,0,0,0,21,437,0,0,0,0,1,0,0,0,0,2912,3584,1503,176,80,22,73,14,0,0,0,8365,0,0,1
7,20,735,9,2022,720735,16721,-968,62,56,0,15747,0,62,0,0,0,0,0,0,0,31,24,0,0,0,0,1,0,0,0,0,12168,2427,381,0,0,0,770,0,0,0,0,15747,0,0,1
7,20,899,9,2022,720899,6762,954,0,0,0,7716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3362,2563,1510,16,0,0,255,3,7,0,0,7716,0,0,0
7,20,922,9,2022,720922,6896,-2953,28,8,0,3923,0,28,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,1067,2401,355,4,0,0,96,0,0,0,0,3923,0,0,0
7,22,12,9,2022,722012,40295,-2194,67,809,0,38843,18,45,0,0,0,0,4,0,0,14,781,0,0,0,0,14,0,0,0,0,5984,2972,28489,655,108,76,537,22,0,0,0,38843,0,0,0
7,22,114,9,2022,722114,2840,859,3,0,0,3696,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,963,2010,152,392,1,0,2,0,0,0,3696,0,0,0
7,22,146,9,2022,722146,7411,757,2,340,0,8506,0,2,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,1025,1073,5631,434,260,50,0,28,0,0,0,8506,0,0,5
7,22,198,9,2022,722198,61000,-4042,155,197,0,57000,48,102,0,0,0,0,5,0,0,60,111,24,0,0,0,2,0,0,0,0,21546,10400,21408,959,1181,70,1167,95,0,0,0,57000,0,0,174
7,22,216,9,2022,722216,21733,6645,0,13,0,28391,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1833,7023,15582,1086,2652,83,2,113,0,0,0,28391,0,0,17
7,22,308,9,2022,722308,2295,312,0,1,0,2608,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,654,1827,123,0,0,0,4,0,0,0,0,2608,0,0,0
7,22,313,9,2022,722313,2346,1013,219,223,0,3363,219,0,0,0,0,0,0,0,0,194,29,0,0,0,0,0,0,0,0,0,587,476,1825,102,352,1,18,2,0,0,0,3363,0,0,0
