7,20,131,9,2022,720131,10,1902,0,0,0,0,1227,35157,34128,36365,-186,108593,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,2929,,2929,45,,,,,,,,,,2,2,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,53,,0,0,,,,,,,53,85,-57,,0,0,,,,,,,-57,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,1898,0,0,0,0,1227,35157,34128,39294,-184,111520
7,20,345,9,2022,720345,10,11834,0,0,0,0,0,0,407028,253523,-428,671957,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,34697,,34697,45,,,,,,,,,,3,3,80,,0,0,0,,0,0,0,-24815,,-24815,70,,0,0,0,,0,0,0,0,,0,75,505,,0,0,,,,,,,505,85,-740,,0,0,,,,,,,-740,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,9930,0,0,0,267216,0,0,161489,0,-60,438575,130,21529,0,0,0,267216,0,0,568517,263405,-485,1120182
7,20,899,9,2022,720899,10,8049,0,0,10400,0,0,0,309159,133843,0,461451,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,12263,,12263,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,-23,,-23,75,169,,0,97,,,,,,,266,85,-134,,0,-1710,,,,,,,-1844,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,8084,0,0,8787,0,0,0,309159,146083,0,472113
7,10,566,9,2022,710566,10,28687,0,200000,0,0,0,803147,0,739070,-2992,1767912,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,67806,,67806,45,,,,,,,,,,-17,-17,80,,0,0,0,,0,-59747,0,0,,-59747,70,,0,0,0,,0,0,0,-2500,,-2500,75,1098,,0,0,,,,,,,1098,85,-1257,,0,0,,,,,,,-1257,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,28528,0,200000,0,0,0,743400,0,804376,-3009,1773295
7,25,31,9,2022,725031,10,516,0,0,0,0,0,0,25910,42566,0,68992,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,1681,,1681,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,37,,0,0,,,,,,,37,85,-33,,0,0,,,,,,,-33,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,-1,0,-1,130,520,0,0,0,0,0,0,25910,44246,0,70676
7,20,336,9,2022,720336,10,4809,0,0,0,0,56492,0,0,212356,-411,273246,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,6437,,6437,45,,,,,,,,,,3,3,80,,0,0,0,,1,0,0,0,,1,70,,0,0,0,,0,0,0,0,,0,75,157,,0,0,,,,,,,157,85,-144,,0,0,,,,,,,-144,95,,,,,0,,,,,,0,105,,0,,,,-2,0,0,,,-2,120,0,0,0,0,0,0,0,0,0,0,0,130,4822,0,0,0,0,56491,0,0,218793,-408,279698
7,20,33,9,2022,720033,10,53360,0,0,0,0,0,126397,129960,271352,-15094,565975,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,15858,,15858,45,,,,,,,,,,82,82,80,,0,0,0,,0,0,0,44,,44,70,,0,0,0,,0,0,0,0,,0,75,322,,0,0,,,,,,,322,85,-356,,0,0,,,,,,,-356,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,53326,0,0,0,0,0,126397,129960,287254,-15012,581925
7,25,131,9,2022,725131,10,3776,0,0,0,55558,0,0,0,280550,-83,339801,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,9299,,9299,45,,,,,,,,,,40,40,80,,0,0,0,,0,0,0,4,,4,70,,0,0,0,,0,0,0,0,,0,75,51,,0,0,,,,,,,51,85,-105,,0,0,,,,,,,-105,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,3722,0,0,0,55558,0,0,0,289853,-43,349090
7,25,256,9,2022,725256,10,10656,0,300000,0,677110,0,0,7846,1868133,-17018,2846727,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,83051,,83051,45,,,,,,,,,,1052,1052,80,,0,0,0,,0,0,0,1,,1,70,,0,0,0,,0,0,0,-3938,,-3938,75,217,,0,0,,,,,,,217,85,-212,,0,0,,,,,,,-212,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,10661,0,300000,0,677110,0,0,7846,1947247,-15966,2926898
7,25,457,9,2022,725457,10,4929,0,0,0,133312,0,0,1770254,463394,-27291,2344598,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,86385,,86385,45,,,,,,,,,,-28124,-28124,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,105,,0,0,,,,,,,105,85,-139,,0,0,,,,,,,-139,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,4895,0,0,0,133312,0,0,1770254,549779,-55415,2402825
7,10,56,9,2022,710056,10,421,0,0,0,0,0,0,0,52989,-490,52920,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,1046,,1046,45,,,,,,,,,,6,6,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,9,,0,0,,,,,,,9,85,-10,,0,0,,,,,,,-10,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,420,0,0,0,0,0,0,0,54035,-484,53971
20,0,12,9,2022,2000012,10,22500,0,0,0,0,0,0,0,1976,3,24479,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,-212,,-212,45,,,,,,,,,,-1,-1,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,0,,0,0,,,,,,,0,85,0,,0,0,,,,,,,0,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,22500,0,0,0,0,0,0,0,1764,2,24266
7,25,715,9,2022,725715,10,731,0,0,0,0,0,0,0,106092,0,106823,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,2210,,2210,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,5,,0,0,,,,,,,5,85,-5,,0,0,,,,,,,-5,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,731,0,0,0,0,0,0,0,108302,0,109033
7,10,269,9,2022,710269,10,4465,0,80000,20000,72711,4891,14851,37631,186319,228,421096,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,14096,,14096,45,,,,,,,,,,36,36,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,-1650,,-1650,75,160,,0,0,,,,,,,160,85,-172,,0,-20000,,,,,,,-20172,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,4453,0,80000,0,72711,4891,14851,37631,198765,264,413566
7,22,313,9,2022,722313,10,6130,0,0,0,0,0,0,0,348324,0,354454,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,7028,,7028,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,-2550,,-2550,70,,0,0,0,,0,0,0,0,,0,75,164,,0,0,,,,,,,164,85,-143,,0,0,,,,,,,-143,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,6151,0,0,0,0,0,0,0,352802,0,358953
7,25,247,9,2022,725247,10,1502,0,0,0,0,0,0,162945,110282,-12,274717,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,7170,,7170,45,,,,,,,,,,1,1,80,,0,0,0,,0,0,0,-2329,,-2329,70,,0,0,0,,0,0,0,0,,0,75,32,,0,0,,,,,,,32,85,-29,,0,0,,,,,,,-29,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,1505,0,0,0,0,0,0,162945,115123,-11,279562
7,25,947,9,2022,725947,10,1225,0,0,0,0,0,0,0,471250,-204,472271,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,8314,,8314,45,,,,,,,,,,10,10,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,24,,0,0,,,,,,,24,85,-27,,0,0,,,,,,,-27,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,1222,0,0,0,0,0,0,0,479564,-194,480592
7,22,12,9,2022,722012,10,25797,0,0,0,0,0,0,499090,1666798,-3519,2188166,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,70557,,70557,45,,,,,,,,,,108,108,80,,0,0,0,,0,0,0,-28790,,-28790,70,,0,0,0,,0,0,0,0,,0,75,519,,0,0,,,,,,,519,85,-437,,0,0,,,,,,,-437,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,25879,0,0,0,0,0,0,499090,1708565,-3411,2230123
7,25,983,9,2022,725983,10,2433,0,0,0,81946,0,0,0,168891,-165,253105,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,4386,,4386,45,,,,,,,,,,9,9,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,50,,0,0,,,,,,,50,85,-44,,0,0,,,,,,,-44,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,2439,0,0,0,81946,0,0,0,173277,-156,257506
7,22,216,9,2022,722216,10,1,0,0,0,662638,0,0,0,1762023,-9864,2414798,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,56755,,56755,45,,,,,,,,,,313,313,80,,0,0,0,,0,0,0,-21375,,-21375,70,,0,0,0,,0,0,0,0,,0,75,184,,0,0,,,,,,,184,85,-219,,0,0,,,,,,,-219,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,34,0,0,0,0,0,0,0,0,0,34,130,0,0,0,0,662638,0,0,0,1797403,-9551,2450490
7,10,549,9,2022,710549,10,2064,0,0,0,0,0,0,0,123389,-66,125387,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,3312,,3312,45,,,,,,,,,,-5,-5,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,66,,0,0,,,,,,,66,85,-80,,0,0,,,,,,,-80,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,2050,0,0,0,0,0,0,0,126701,-71,128680
7,10,261,9,2022,710261,10,4599,0,0,0,47596,7981,46537,64937,88428,-326,259752,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,12128,,12128,45,,,,,,,,,,-6,-6,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,95,,0,0,,,,,,,95,85,-117,,0,0,,,,,,,-117,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,4577,0,0,0,47596,7981,46537,64937,100556,-332,271852
7,22,198,9,2022,722198,10,0,0,0,0,0,0,0,1973866,5018145,0,6992011,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,186092,,186092,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,1822,,0,0,,,,,,,1822,85,-1914,,0,0,,,,,,,-1914,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,92,0,0,0,0,0,0,0,0,0,92,130,0,0,0,0,0,0,0,1973866,5204237,0,7178103
20,0,2,9,2022,2000002,10,0,0,0,0,1933,49373,0,0,-25735,-13315,12256,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,28,,28,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,0,,0,0,,,,,,,0,85,0,,0,0,,,,,,,0,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,1933,49373,0,0,-25707,-13315,12284
20,0,9,9,2022,2000009,10,430,0,0,0,0,7673,0,0,3831,-37,11897,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,-929,,-929,45,,,,,,,,,,2,2,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,0,,0,0,,,,,,,0,85,0,,0,0,,,,,,,0,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,430,0,0,0,0,7673,0,0,2902,-35,10970
7,22,146,9,2022,722146,10,7911,0,0,0,0,0,0,0,1142175,-1593,1148493,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,23335,,23335,45,,,,,,,,,,69,69,80,,0,0,0,,0,0,0,93,,93,70,,0,0,0,,0,0,0,0,,0,75,117,,0,0,,,,,,,117,85,-95,,0,0,,,,,,,-95,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,7933,0,0,0,0,0,0,0,1165603,-1524,1172012
7,10,862,9,2022,710862,10,1213,0,0,0,0,0,0,0,63492,1,64706,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,1437,,1437,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,37,,0,0,,,,,,,37,85,-45,,0,0,,,,,,,-45,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,1205,0,0,0,0,0,0,0,64929,1,66135
7,22,406,9,2022,722406,10,1692,0,0,0,0,0,0,0,188374,0,190066,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,5814,,5814,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,-1500,,-1500,70,,0,0,0,,0,0,0,0,,0,75,22,,0,0,,,,,,,22,85,-29,,0,0,,,,,,,-29,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,1685,0,0,0,0,0,0,0,192688,0,194373
7,22,114,9,2022,722114,10,2070,0,0,0,0,0,0,116463,212183,-1226,329490,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,6904,,6904,45,,,,,,,,,,39,39,80,,0,0,0,,0,0,0,-1986,,-1986,70,,0,0,0,,0,0,0,0,,0,75,8,,0,0,,,,,,,8,85,-22,,0,0,,,,,,,-22,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,2056,0,0,0,0,0,0,116463,217101,-1187,334433
7,25,450,9,2022,725450,10,1961,0,0,0,0,0,0,469671,202446,-1,674077,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,22131,,22131,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,29,,0,0,,,,,,,29,85,-32,,0,0,,,,,,,-32,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,1958,0,0,0,0,0,0,469671,224577,-1,696205
7,22,918,9,2022,722918,10,23543,0,200000,0,1780603,0,267697,473650,1843020,-16787,4571726,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,123351,,123351,45,,,,,,,,,,1497,1497,80,,0,0,0,,0,0,134496,-169648,,-35152,70,,0,0,0,,0,0,0,-5813,,-5813,75,2508,,0,0,,,,,,,2508,85,-694,,0,0,,,,,,,-694,95,,,,,0,,,,,,0,105,,0,,,,0,-197,0,,,-197,120,-3809,0,0,0,0,0,0,0,-1793,0,-5602,130,21548,0,200000,0,1780603,0,267500,608146,1789117,-15290,4651624
7,20,188,9,2022,720188,10,1205,0,0,0,0,145,16806,2152,115134,-522,134920,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,3041,,3041,45,,,,,,,,,,54,54,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,45,,0,0,,,,,,,45,85,-43,,0,0,,,,,,,-43,95,,,,,0,,,,,,0,105,,0,,,,0,-1276,0,,,-1276,120,0,0,0,0,0,0,0,0,0,0,0,130,1207,0,0,0,0,145,15530,2152,118175,-468,136741
7,20,922,9,2022,720922,10,4874,0,0,0,15817,0,0,51295,40878,0,112864,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,4888,,4888,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,59,,0,0,,,,,,,59,85,-56,,0,0,,,,,,,-56,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,4877,0,0,0,15817,0,0,51295,45766,0,117755
7,25,429,9,2022,725429,10,1783,0,0,2936,69380,0,0,0,224140,0,298239,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,7988,,7988,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,-18,,-18,75,16,,0,120,,,,,,,136,85,-28,,0,-668,,,,,,,-696,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,1771,0,0,2388,69380,0,0,0,232110,0,305649
8,10,586,9,2022,810586,10,2231,0,0,0,0,0,0,0,148945,103,151279,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,5686,,5686,45,,,,,,,,,,-3,-3,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,77,,0,0,,,,,,,77,85,-49,,0,0,,,,,,,-49,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,2259,0,0,0,0,0,0,0,154631,100,156990
7,20,105,9,2022,720105,10,2598,0,0,0,0,0,0,120233,117696,-258,240269,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,5931,,5931,45,,,,,,,,,,4,4,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,55,,0,0,,,,,,,55,85,-61,,0,0,,,,,,,-61,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,2592,0,0,0,0,0,0,120233,123627,-254,246198
7,20,168,9,2022,720168,10,1625,0,0,0,0,0,0,9707,105339,0,116671,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,3519,,3519,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,42,,0,0,,,,,,,42,85,-93,,0,0,,,,,,,-93,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,1574,0,0,0,0,0,0,9707,108858,0,120139
6,20,0,9,2022,620000,10,99194,199937,0,0,63668,0,413,0,2102637,-633390,1832459,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,96477,,96477,45,,,,,,,,,,-336116,-336116,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,0,,0,0,,,,,,,0,85,0,,0,0,,,,,,,0,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,99194,199937,0,0,63668,0,413,0,2199114,-969506,1592820
9,25,0,9,2022,925000,10,788540,3142289,1642645,0,0,0,0,3284986,3117953,-1161210,10815203,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,394876,,394876,45,,,,,,,,,,-771212,-771212,80,,31613,0,0,,0,0,83612,-283419,,-168194,70,,0,0,0,,0,0,0,-25553,,-25553,75,4,,400000,0,,,,,,,400004,85,0,,-10000,0,,,,,,,-10000,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,-2390,0,-2390,130,788544,3173902,2032645,0,0,0,0,3368598,3201467,-1932422,10632734
7,10,985,9,2022,710985,10,3490,0,0,0,0,0,0,0,142079,-3,145566,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,4915,,4915,45,,,,,,,,,,-2,-2,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,116,,0,0,,,,,,,116,85,-99,,0,0,,,,,,,-99,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,3507,0,0,0,0,0,0,0,146994,-5,150496
7,22,644,9,2022,722644,10,12392,0,0,0,0,0,0,0,1061913,0,1074305,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,29058,,29058,45,,,,,,,,,,0,0,80,,0,0,0,,0,0,0,-9732,,-9732,70,,0,0,0,,0,0,0,0,,0,75,153,,0,0,,,,,,,153,85,-181,,0,0,,,,,,,-181,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,12364,0,0,0,0,0,0,0,1081239,0,1093603
7,10,398,9,2022,710398,10,5935,0,0,0,91344,0,0,89774,226861,-938,412976,25,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,,,11898,,11898,45,,,,,,,,,,7,7,80,,0,0,0,,0,0,0,0,,0,70,,0,0,0,,0,0,0,0,,0,75,135,,0,0,,,,,,,135,85,-198,,0,0,,,,,,,-198,95,,,,,0,,,,,,0,105,,0,,,,0,0,0,,,0,120,0,0,0,0,0,0,0,0,0,0,0,130,5872,0,0,0,91344,0,0,89774,238759,-931,424818
