600,0,,,0,,,,0,0,0,0,,,,,,,
700,14930,,,0,,,,18,,14912,,,,,,,,
800,1272804,,,59,,,,81603,3778,1180429,4592,0,,,2344,0,0,
900,84,1.0000,84,0,,,,0,0,84,0,,,,,,,
1000,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,48580,0.2000,9716,0,,,,2434,0,7282,0,,,,,,,
1320,78238,0.5000,39119,0,,,,6961,0,32158,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,9395,0,39524,0,0,0,0,0,0,0,
1900,,,,59,0,0,0,90998,3778,1219953,4592,0,0,0,2344,0,0,
2000,,,,,,,,,,,,,,,,,,
2100,,,,0,0,0,0,18200,1889,1219953,6888,0,0,0,29300,0,0,
1276230,13210,13210,1276230,0,1276230,1270446
7,20,33,9,2022,720033,
100,369,,,250,,,,119,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,3020842,,,0,,,,142550,8953,2868079,1260,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,25,,,0,,,,0,25,0,0,,,,,,,
700,20064,,,0,,,,25,,20038,,,,,,,,
800,3041300,,,250,,,,142694,8978,2888117,1260,0,,,0,0,0,
900,1284,1.0000,1284,0,,,,0,0,1284,0,,,,,,,
1000,298,0.5000,149,0,,,,0,0,149,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,117953,0.2000,23591,0,,,,5,0,23586,0,,,,,,,
1320,325207,0.5000,162604,0,,,,5851,13,156740,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,5856,13,181759,0,0,0,0,0,0,0,
1900,,,,250,0,0,0,148550,8991,3069876,1260,0,0,0,0,0,0,
2000,,,,,,,,,,,,,,,,,,
2100,,,,0,0,0,0,29710,4496,3069876,1890,0,0,0,0,0,0,
3105972,73005,73005,3105972,0,3105972,3085270
7,25,131,9,2022,725131,
100,1859,,,1859,,,,0,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,1847937,,,0,,,,8619,3093,1828335,7890,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,32430,,,0,,,,0,,32430,,,,,,,,
800,1882226,,,1859,,,,8619,3093,1860765,7890,0,,,0,0,0,
900,3693,1.0000,3693,0,,,,0,0,3693,0,,,,,,,
1000,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,22157,0.2000,4432,0,,,,0,0,4432,0,,,,,,,
1320,179294,0.5000,89647,0,,,,0,0,89586,61,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,0,0,97711,61,0,0,0,0,0,0,
1900,,,,1859,0,0,0,8619,3093,1958476,7951,0,0,0,0,0,0,
2000,,,,,,,,,,,,,,,,,,
2100,,,,0,0,0,0,1724,1547,1958476,11927,0,0,0,0,0,0,
1973673,51630,51630,1973673,0,1973673,1969579
7,25,256,9,2022,725256,
100,13369,,,250,,,,13119,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,16824344,,,2662,,,,151036,1497,16564741,104408,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,754604,,,516297,,,,-11,,238318,,,,,,,,
800,17592317,,,519209,,,,164144,1497,16803059,104408,0,,,0,0,0,
900,55933,1.0000,55933,0,,,,0,0,55847,86,,,,,,,
1000,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,571657,0.2000,114332,0,,,,429,0,113638,265,,,,,,,
1320,4583224,0.5000,2291612,0,,,,3561,0,2286415,1636,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,67010,1.0000,67010,0,,,,0,0,67010,0,,,,,0,0,
1800,,,,0,0,0,0,3990,0,2522910,1987,0,0,0,0,0,0,
1900,,,,519209,0,0,0,168134,1497,19325969,106395,0,0,0,0,0,0,
2000,,,,,,,,,,,,,,,,,,
2100,,,,0,0,0,0,33627,749,19325969,159593,0,0,0,0,0,0,
19519937,516223,564728,19471432,0,19471432,19483093
7,25,457,9,2022,725457,
100,13837,,,9989,,,,3848,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,842057,,,842057,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,12850166,,,1850,,,,162225,84,12634770,51237,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,531592,,,399260,,,,0,,132332,,,,,,,,
800,14237652,,,1253156,,,,166073,84,12767102,51237,0,,,0,0,0,
900,27045,1.0000,27045,0,,,,0,0,27045,0,,,,,,,
1000,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,2292461,0.2000,458493,0,,,,0,0,458493,0,,,,,,,
1320,2110848,0.5000,1055424,0,,,,0,0,1055424,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,0,0,1540962,0,0,0,0,0,0,0,
1900,,,,1253156,0,0,0,166073,84,14308064,51237,0,0,0,0,0,0,
2000,,,,,,,,,,,,,,,,,,
2100,,,,0,0,0,0,33215,42,14308064,76856,0,0,0,0,0,0,
14418176,399259,399259,14418176,0,14418176,14344487
7,10,56,9,2022,710056,
100,0,,,0,,,,0,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,376668,,,0,,,,78041,7706,288571,2350,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,4403,,,0,,,,0,,4403,,,,,,,,
800,381071,,,0,,,,78041,7706,292974,2350,0,,,0,0,0,
900,334,1.0000,334,0,,,,0,0,334,0,,,,,,,
1000,21,0.5000,10,0,,,,0,0,10,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,22310,0.2000,4462,0,,,,452,42,3967,1,,,,,,,
1320,80041,0.5000,40021,0,,,,892,1111,37990,28,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,1344,1153,42301,29,0,0,0,0,0,0,
1900,,,,0,0,0,0,79385,8859,335275,2379,0,0,0,0,0,0,
2000,,,,,,,,,,,,,,,,,,
2100,,,,0,0,0,0,15877,4430,335275,3569,0,0,0,0,0,0,
359150,10340,10340,359150,0,359150,358138
20,0,12,9,2022,2000012,
100,0,,,0,,,,0,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,0,,,0,,,,0,0,0,0,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,0,,,0,,,,0,,0,,,,,,,,
800,0,,,0,,,,0,0,0,0,0,,,0,0,0,
900,0,1.0000,0,0,,,,0,0,0,0,,,,,,,
1000,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1320,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1900,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,,,,,,,,,,,,,,,,,,
2100,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0
7,25,715,9,2022,725715,
100,1050,,,1050,,,,0,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,409002,,,13,,,,8579,40,399338,1032,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,6694,,,0,,,,0,,6694,,,,,,,,
800,416746,,,1063,,,,8579,40,406032,1032,0,,,0,0,0,
900,132,1.0000,132,0,,,,0,0,132,0,,,,,,,
1000,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,100,0.5000,50,0,,,,0,0,50,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,8064,0.2000,1613,0,,,,0,0,1612,1,,,,,,,
1320,33982,0.5000,16991,0,,,,0,0,16940,51,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,0,0,18734,52,0,0,0,0,0,0,
1900,,,,1063,0,0,0,8579,40,424766,1084,0,0,0,0,0,0,
2000,,,,,,,,,,,,,,,,,,
2100,,,,0,0,0,0,1716,20,424766,1626,0,0,0,0,0,0,
428128,12320,12320,428128,0,428128,426915
7,10,269,9,2022,710269,
100,1596,,,-5287,,,,6882,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,162866,,,162041,,,,825,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,2671722,,,121604,,,,176619,29216,2324026,20256,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,32843,,,0,,,,0,,32843,,,,,,,,
800,2869027,,,278358,,,,184326,29216,2356869,20256,0,,,0,0,0,
900,5754,1.0000,5754,0,,,,0,0,5754,0,,,,,,,
1000,56,0.5000,28,0,,,,0,0,28,0,,,,,,,
1110,28,0.2000,6,0,,,,0,0,6,0,,,,,,,
1120,19,0.5000,10,0,,,,0,0,10,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,255011,0.2000,51003,0,,,,1878,1123,47965,37,,,,,,,
1320,538546,0.5000,269273,25,,,,991,837,267346,74,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,1430,0,0,,,,,0,0,
1800,,,,25,0,0,0,2869,3390,321109,111,0,0,0,0,0,0,
1900,,,,278383,0,0,0,187195,32606,2677978,20367,0,0,0,0,0,0,
2000,,,,,,,,,,,,,,,,,,
2100,,,,0,0,0,0,37439,16303,2677978,30551,0,0,0,0,0,0,
2762271,43405,43405,2762271,0,2762271,2747188
7,22,313,9,2022,722313,
100,0,,,0,,,,0,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,1771061,,,0,,,,31452,257765,1474743,7101,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,25396,,,0,,,,182,,25214,,,,,,,,
800,1796457,,,0,,,,31634,257765,1499957,7101,0,,,0,0,0,
900,5344,1.0000,5344,0,,,,0,0,5344,0,,,,,,,
1000,40,0.5000,20,0,,,,0,0,20,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,24618,0.2000,4924,0,,,,204,0,4719,1,,,,,,,
1320,287690,0.5000,143845,0,,,,547,14712,128586,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,751,14712,138669,1,0,0,0,0,0,0,
1900,,,,0,0,0,0,32385,272477,1638626,7102,0,0,0,0,0,0,
2000,,,,,,,,,,,,,,,,,,
2100,,,,0,0,0,0,6477,136239,1638626,10653,0,0,0,0,0,0,
1791995,35178,35178,1791995,0,1791995,1789647
7,25,247,9,2022,725247,
100,857,,,857,,,,0,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,34476,,,34476,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,1247093,,,16884,,,,0,0,1216524,13685,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,23191,,,0,,,,0,,23191,,,,,,,,
800,1305617,,,52217,,,,0,0,1239715,13685,0,,,0,0,0,
900,0,1.0000,0,0,,,,0,0,0,0,,,,,,,
1000,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,2374,0.5000,1187,0,,,,0,0,1187,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,76623,0.2000,15325,46,,,,0,0,15259,20,,,,,,,
1320,190899,0.5000,95450,82,,,,0,0,95129,239,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,128,0,0,0,0,0,111575,259,0,0,0,0,0,0,
1900,,,,52345,0,0,0,0,0,1351290,13944,0,0,0,0,0,0,
2000,,,,,,,,,,,,,,,,,,
2100,,,,0,0,0,0,0,0,1351290,20916,0,0,0,0,0,0,
1372206,34476,34579,1372103,0,1372103,1370204
7,25,947,9,2022,725947,
100,3360,,,3360,,,,0,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,1952175,,,0,,,,200347,4235,1735086,12507,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,22286,,,0,,,,0,,22286,,,,,,,,
800,1977821,,,3360,,,,200347,4235,1757372,12507,0,,,0,0,0,
900,6487,1.0000,6487,0,,,,0,0,6487,0,,,,,,,
1000,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,250,0.5000,125,0,,,,0,0,125,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,44328,0.2000,8866,0,,,,0,0,8866,0,,,,,,,
1320,443554,0.5000,221777,0,,,,5180,0,216520,77,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,5180,0,231998,77,0,0,0,0,0,0,
1900,,,,3360,0,0,0,205527,4235,1989370,12584,0,0,0,0,0,0,
2000,,,,,,,,,,,,,,,,,,
2100,,,,0,0,0,0,41105,2118,1989370,18876,0,0,0,0,0,0,
2051469,64504,64504,2051469,0,2051469,2041889
7,22,12,9,2022,722012,
100,0,,,0,,,,0,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,1895,,,1895,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,12027154,,,16013,,,,356445,1188816,10449876,16005,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,135353,,,0,,,,5352,,130001,,,,,,,,
800,12164402,,,17908,,,,361797,1188816,10579877,16005,0,,,0,0,0,
900,52284,1.0000,52284,0,,,,0,0,52284,0,,,,,,,
1000,266,0.5000,133,0,,,,0,0,133,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,450592,0.2000,90119,0,,,,5,158,89360,596,,,,,,,
1320,2914323,0.5000,1457162,0,,,,6181,40064,1408934,1983,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,6186,40222,1550711,2579,0,0,0,0,0,0,
1900,,,,17908,0,0,0,367983,1229038,12130588,18584,0,0,0,0,0,0,
2000,,,,,,,,,,,,,,,,,,
2100,,,,0,0,0,0,73597,614519,12130588,27876,0,0,0,0,0,0,
12846579,243323,243438,12846464,0,12846464,12806024
7,25,983,9,2022,725983,
100,2577,,,2553,,,,24,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,1294658,,,0,,,,138588,16005,1129872,10193,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,18065,,,0,,,,1,,18065,,,,,,,,
800,1315300,,,2553,,,,138613,16005,1147937,10193,0,,,0,0,0,
900,1156,1.0000,1156,0,,,,0,0,1156,0,,,,,,,
1000,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1110,146,0.2000,29,0,,,,0,0,29,0,,,,,,,
1120,2,0.5000,1,0,,,,0,0,1,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,18252,0.2000,3651,0,,,,0,0,3651,0,,,,,,,
1320,34594,0.5000,17297,0,,,,74,0,17223,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,0,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,74,0,22060,0,0,0,0,0,0,0,
1900,,,,2553,0,0,0,138687,16005,1169997,10193,0,0,0,0,0,0,
2000,,,,,,,,,,,,,,,,,,
2100,,,,0,0,0,0,27737,8003,1169997,15290,0,0,0,0,0,0,
1221026,40823,40823,1221026,0,1221026,1219412
7,22,216,9,2022,722216,
100,0,,,0,,,,0,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,685,,,,,,,0,,,,,,,685,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,11217974,,,0,,,,336802,119756,10739642,21774,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,150401,,,0,,,,6760,,143641,,,,,,,,
800,11369060,,,0,,,,343562,119756,10883283,21774,0,,,685,0,0,
900,62614,1.0000,62614,0,,,,0,0,62614,0,,,,,,,
1000,4803,0.5000,2401,0,,,,0,0,2401,0,,,,,,,
1110,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1120,0,0.5000,0,0,,,,0,0,0,0,,,,,,,
1200,0,1.0000,0,0,0,0,,0,0,0,0,,,,,0,0,
1310,657767,0.2000,131554,0,,,,4,0,131550,0,,,,,,,
1320,3714187,0.5000,1857094,0,,,,9375,14212,1833507,0,,,,,,,
1330,0,0.2000,0,0,,,,0,0,0,0,,,,,,,
1400,0,,0,0,,,0,60,0,0,0,,,,,0,0,
1500,0,,0,0,0,0,,0,0,0,0,,,,,,,
1600,,,0,0,,,,0,0,0,0,,0,0,0,,,
1700,0,1.0000,0,0,,,,0,0,0,0,,,,,0,0,
1800,,,,0,0,0,0,9439,14212,2030072,0,0,0,0,0,0,0,
1900,,,,0,0,0,0,353001,133968,12913355,21774,0,0,0,685,0,0,
2000,,,,,,,,,,,,,,,,,,
2100,,,,0,0,0,0,70600,66984,12913355,32661,0,0,0,8563,0,0,
13092163,254192,254432,13091923,0,13091923,13068916
7,10,549,9,2022,710549,
100,2,,,2,,,,0,0,0,0,,,,,,,
210,0,,,0,,,,0,0,0,0,,,,,,,
220,0,,,0,,,,0,,0,,,,,,,,
310,0,,,0,,,,0,0,0,0,0,,,,,,
320,0,,,0,,,,0,0,0,0,0,,,,,,
410,0,,,,,,,0,,,,,,,0,0,0,
420,0,,,,,,,0,,,,,,,0,0,0,
430,0,,,,,,,0,,,,,,,0,0,0,
510,651309,,,0,,,,24344,4235,619907,2823,,,,,,,
520,0,,,0,,,,0,0,0,0,,,,,,,
600,0,,,0,,,,0,0,0,0,,,,,,,
700,6868,,,0,,,,0,,6868,,,,,,,,
800,658179,,,2,,,,24344,4235,626775,2823,0,,,0,0,0,
900,447,1.0000,447,0,,,,0,0,447,0,,,,,,,
