7,20,105,9,2022,720105,17,9315,1145398,0,0,536,6704,8812,1143826,10010,0,0,3,12,10025,0,4456,259,1179944,,926478,0,2170,,2104,0,2104,2994,933746,246198,1179944,-254,0,0,926478,0,0,0,0,0,0,0,0,2592,0,0,120233,123627,2520,8892,634,12046
7,20,131,9,2022,720131,2,2985,612309,0,5377,162,8690,12274,614264,8607,0,104,1,101,8813,88,3639,1180,641593,,523509,0,1119,,1302,0,1302,3585,530073,111520,641593,-184,0,0,523509,0,0,0,0,0,558,0,0,1898,0,0,70512,39294,5205,5054,363,10622
7,20,143,9,2022,720143,1184,3339,776486,0,0,0,1366,732,777120,6603,0,0,0,0,6603,0,1920,1205,797809,,584687,2,1288,,1501,0,1501,4133,591667,206142,797809,-280,0,0,584689,0,0,0,0,259,56,0,0,5595,0,0,0,200827,0,5696,483,6179
7,20,168,9,2022,720168,2,6025,667637,0,5010,323,10212,4634,678548,8548,0,66,3,75,8692,77,2929,308,712981,,587473,0,980,,1403,0,1403,2379,592842,120139,712981,0,0,0,587473,0,0,0,0,0,607,0,0,1574,0,0,9707,108858,4318,11780,302,16400
7,20,186,9,2022,720186,0,2020,350763,0,0,411,233,4951,346456,2488,0,0,1,0,2489,0,1758,132,355870,,261415,14,1086,,650,43,693,2356,265585,90285,355870,0,0,0,261429,0,0,0,0,65,21,0,0,1435,0,0,36420,52430,0,2638,312,2950
7,20,188,9,2022,720188,11,5342,792091,0,24,0,4372,3123,793364,3681,0,0,0,17,3698,0,4510,4821,820951,,669352,0,1483,,1618,0,1618,11757,684210,136741,820951,-468,0,0,669352,0,0,0,0,379,0,0,0,1207,0,0,17827,118175,1921,6533,372,8826
7,20,194,9,2022,720194,90,9237,2064484,0,0,0,20861,18154,2067191,13167,0,0,0,0,13167,610,12419,2381,2122359,,1623198,0,4850,,4024,0,4024,10463,1642535,479824,2122359,-36,0,0,1623198,0,0,0,0,392,0,0,0,10899,0,0,92568,376393,0,15821,1051,16872
7,20,331,9,2022,720331,148,9202,1857750,0,477,1,6594,4954,1859868,17988,0,3,0,3,17994,1603,18053,5670,1931848,,1517395,1550,4272,,3725,0,3725,17926,1545310,386538,1931848,-1150,0,0,1518945,0,0,0,0,1728,442,0,0,10659,0,0,204461,172568,672,15566,1344,17582
7,20,335,9,2022,720335,4,6595,1369038,0,0,21,11724,13079,1367704,20693,0,0,0,0,20693,0,15161,3568,1424696,,1091259,41,2230,,2621,0,2621,9092,1105243,319453,1424696,0,0,0,1091300,0,0,0,0,0,0,0,0,44461,0,0,186657,88335,0,10250,721,10971
7,20,336,9,2022,720336,11,6705,1248219,0,0,338,5261,5809,1248009,13965,0,0,4,0,13969,470,11312,1912,1292340,,997856,0,2681,,2435,0,2435,9670,1012642,279698,1292340,-408,0,0,997856,0,0,0,0,0,0,0,0,4822,0,0,56491,218793,0,8870,1082,9952
