7,10,990,9,2022,710990,4500,0,216560,0,221060,0,0,0,0,0,0,20155,0,0,,200905,0,0,0,0,0,0,0,0,200905,0,0,0,0,0,8655,95,8750,16454,8750,0,8750,0,0,0,0,0,8750,209655,20155,0,0,20155
7,20,33,9,2022,720033,308456,0,276548,0,585004,0,0,0,0,0,20002,44161,0,0,,511999,0,0,0,0,0,0,0,0,511999,0,0,0,0,0,20702,0,20702,38825,20702,0,20702,0,0,0,0,0,20702,532701,73005,8842,0,73005
7,20,40,9,2022,720040,90943,0,36025,0,126968,0,0,0,0,0,5193,1239,0,0,,118117,0,0,0,0,0,0,0,0,118117,0,0,0,0,0,4469,0,4469,7967,4469,0,4469,0,0,0,0,0,4469,122586,8851,2419,0,8851
7,20,60,9,2022,720060,493,0,55396,0,55889,0,0,0,0,0,0,1164,0,0,,54211,0,0,0,0,0,0,0,0,54211,0,0,0,0,0,1221,132,1353,2194,1353,0,1353,0,0,0,0,0,1353,55564,1678,514,0,1678
7,20,105,9,2022,720105,122823,0,120198,0,243021,0,0,0,0,0,5039,3853,0,0,,228081,0,0,0,0,0,0,0,0,228081,0,0,0,0,0,8446,0,8446,15172,8446,0,8446,0,0,0,0,0,8446,236527,14940,6048,0,14940
7,20,131,9,2022,720131,72417,0,38228,0,110645,0,0,0,0,0,2281,2773,0,0,,103738,0,0,0,0,0,0,0,0,103738,0,0,0,0,0,11811,541,12352,7600,7600,0,7600,0,0,0,0,0,7600,111338,6907,1853,0,6907
7,20,143,9,2022,720143,5587,0,197530,0,203117,0,0,0,0,0,911,4785,0,0,,195404,0,0,0,0,0,0,0,0,195404,0,0,0,0,0,2442,206,2648,10410,2648,0,2648,0,0,0,0,0,2648,198052,7713,2017,0,7713
7,20,168,9,2022,720168,11317,0,107205,0,118522,0,0,0,0,0,3103,8677,0,0,,102320,0,0,0,0,0,0,0,0,102320,0,0,0,0,0,4623,607,5230,8004,5230,0,5230,0,0,0,0,0,5230,107550,16202,4422,0,16202
7,20,186,9,2022,720186,37840,0,51587,0,89427,0,0,0,0,0,2315,323,0,0,,85665,0,0,0,0,0,0,0,0,85665,0,0,0,0,0,4951,21,4972,4382,4382,0,4382,0,0,0,0,0,4382,90047,3762,1124,0,3762
7,20,188,9,2022,720188,19332,0,116871,0,136203,0,0,0,0,0,2926,3608,0,0,,126259,0,0,0,0,0,0,0,0,126259,0,0,0,0,0,3085,0,3085,9666,3085,0,3085,0,0,0,0,0,3085,129344,9944,3410,0,9944
7,20,194,9,2022,720194,103492,0,372392,0,475884,0,0,0,0,0,5036,10785,0,0,,454146,0,0,0,0,0,0,0,0,454146,0,0,0,0,0,18308,0,18308,27028,18308,0,18308,0,0,0,0,0,18308,472454,21738,5917,0,21738
7,20,331,9,2022,720331,215150,0,167630,0,382780,0,0,0,0,0,12863,2703,0,0,,361265,0,0,0,0,0,0,0,0,361265,0,0,0,0,0,5107,498,5605,23029,5605,0,5605,0,0,0,0,0,5605,366870,21515,5949,0,21515
7,20,335,9,2022,720335,190822,0,85625,0,276447,0,0,0,0,0,6990,3260,0,0,,262011,0,0,0,0,0,0,0,0,262011,0,0,0,0,0,13516,0,13516,16992,13516,0,13516,0,0,0,0,0,13516,275527,14436,4186,0,14436
7,20,336,9,2022,720336,61311,0,215897,0,277208,0,0,0,0,0,7880,990,0,0,,263998,0,0,0,0,0,0,0,0,263998,0,0,0,0,0,5784,0,5784,15953,5784,0,5784,0,0,0,0,0,5784,269782,13210,4340,0,13210
7,20,345,9,2022,720345,590309,267216,269192,0,1126717,0,0,0,0,0,31688,15094,0,0,,1062530,0,0,0,0,0,0,0,0,1062530,0,0,0,0,0,23304,2060,25364,78906,25364,0,25364,0,0,0,0,0,25364,1087894,64187,17405,0,64187
7,20,376,9,2022,720376,139042,7873,192048,0,338963,0,0,0,0,0,9099,3743,0,0,,321437,0,0,0,0,0,0,0,0,321437,0,0,0,0,0,8983,468,9451,20321,9451,0,9451,0,0,0,0,0,9451,330888,17526,4684,0,17526
7,20,735,9,2022,720735,11198,0,347450,0,358648,0,0,0,0,0,15324,4529,0,0,,331403,0,0,0,0,0,0,0,0,331403,101215,0,0,0,0,16757,278,17035,25635,17035,0,118250,0,0,0,0,0,118250,449653,27245,7392,0,27245
7,20,899,9,2022,720899,317226,0,139805,0,457031,0,0,0,0,0,3371,17056,0,0,,426650,0,0,0,0,0,0,0,0,426650,0,0,0,0,0,6773,0,6773,26753,6773,0,6773,0,0,0,0,0,6773,433423,30381,9954,0,30381
7,20,922,9,2022,720922,53238,15817,41978,0,111033,0,0,0,0,0,4446,545,0,0,,104417,0,0,0,0,0,0,0,0,104417,1599,0,0,0,0,6846,0,6846,6899,6846,0,8445,0,0,0,0,0,8445,112862,6616,1625,0,6616
7,22,12,9,2022,722012,524899,0,1692116,0,2217015,0,115,0,0,0,100187,197216,0,0,,1973577,0,0,0,0,0,0,0,0,1973577,0,0,0,0,0,40555,0,40555,160581,40555,0,40555,0,0,0,0,0,40555,2014132,243438,14045,68125,243438
7,22,114,9,2022,722114,118528,0,215365,0,333893,0,0,0,0,0,18047,16814,0,0,,302121,0,0,0,0,0,0,0,0,302121,0,0,0,0,0,2847,0,2847,21196,2847,0,2847,0,0,0,0,0,2847,304968,31772,1621,4710,31772
7,22,146,9,2022,722146,7921,0,1155137,0,1163058,0,180,0,0,0,55768,99983,0,0,,1001154,0,0,0,0,0,0,0,0,1001154,0,0,0,0,0,7512,0,7512,68872,7512,0,7512,0,0,0,0,0,7512,1008666,161904,5973,0,161904
7,22,198,9,2022,722198,1973866,0,5083452,0,7057318,0,0,0,0,0,397361,413265,0,0,,6203120,0,0,0,0,0,0,0,0,6203120,0,0,0,0,0,60904,12054,72958,515676,72958,0,72958,0,0,0,0,0,72958,6276078,854198,43572,0,854198
7,22,216,9,2022,722216,1,662638,1785449,0,2448088,0,0,240,0,0,134089,158222,0,0,,2193656,0,0,0,0,0,0,0,0,2193656,0,0,0,0,0,23007,4388,27395,163649,27395,0,27395,0,0,0,0,0,27395,2221051,254432,12995,51114,254432
7,22,308,9,2022,722308,1956,0,261781,0,263737,0,0,0,0,0,17894,11024,0,0,,237995,0,0,0,0,0,0,0,0,237995,0,0,0,0,0,2332,0,2332,16838,2332,0,2332,0,0,0,0,0,2332,240327,25742,1326,4502,25742
7,22,313,9,2022,722313,6142,0,351989,0,358131,0,0,0,0,0,25931,13270,0,0,,322953,0,0,0,0,0,0,0,0,322953,0,0,0,0,0,2348,73,2421,22400,2421,0,2421,0,0,0,0,0,2421,325374,35178,2019,6042,35178
7,22,350,9,2022,722350,3502,0,408142,0,411644,0,0,0,0,0,20654,27662,0,0,,365916,0,0,0,0,0,0,0,0,365916,0,0,0,0,0,9852,114,9966,29619,9966,0,9966,0,0,0,0,0,9966,375882,45728,2381,4969,45728
7,22,406,9,2022,722406,1690,0,190817,0,192507,0,0,0,0,0,13127,10027,0,0,,171878,0,0,0,0,0,0,0,0,171878,0,0,0,0,0,1109,120,1229,12061,1229,0,1229,0,0,0,0,0,1229,173107,20629,1029,3554,20629
7,22,644,9,2022,722644,12374,0,1073211,0,1085585,0,3,0,0,0,59925,84159,0,0,,959650,0,0,0,0,0,0,0,0,959650,0,0,0,0,0,16836,0,16836,76875,16836,0,16836,0,0,0,0,0,16836,976486,125935,6821,24973,125935
7,22,825,9,2022,722825,81432,0,5458318,0,5539750,0,41,0,0,0,406278,530209,0,0,,4694120,0,0,0,0,0,0,0,0,4694120,0,0,0,0,0,63023,8057,71080,352171,71080,0,71080,0,0,0,0,0,71080,4765200,845630,37947,128845,845630
7,22,918,9,2022,722918,773372,1780603,1854080,0,4408055,0,329,0,0,0,291260,484623,0,0,,3688599,200000,0,200000,0,0,0,0,200000,3888599,14878,0,0,200000,200000,55094,0,55094,339877,55094,0,269972,0,0,0,0,0,269972,4158571,719456,33889,90645,719456
7,25,31,9,2022,725031,26427,0,43444,0,69871,0,0,0,0,1667,9239,10,0,0,,58287,0,0,0,0,0,0,0,0,58287,0,0,0,0,0,1486,68,1554,4419,1554,0,1554,0,0,0,0,0,1554,59841,11584,668,0,11584
7,25,131,9,2022,725131,3750,55558,285365,0,344673,0,0,0,0,0,22781,24612,0,0,,293043,0,0,0,0,0,0,0,0,293043,0,0,0,0,0,4094,658,4752,24671,4752,0,4752,0,0,0,0,0,4752,297795,51630,4237,0,51630
7,25,247,9,2022,725247,164457,115543,0,0,280000,0,0,103,0,0,24060,10416,0,0,,245421,0,0,0,0,0,0,0,0,245421,0,0,0,0,0,1899,0,1899,17151,1899,0,1899,0,0,0,0,0,1899,247320,34579,0,0,34579
7,25,256,9,2022,725256,18534,677110,1913933,0,2609577,1236,0,0,0,47269,320256,136411,0,0,,2044849,300000,0,300000,0,0,0,0,300000,2344849,0,0,0,200000,200000,35608,3603,39211,243393,39211,0,239211,0,0,0,0,0,239211,2584060,564728,59556,0,564728
7,25,326,9,2022,725326,948517,354163,762175,0,2064855,0,0,0,0,0,121062,167715,0,0,,1808602,0,0,0,0,0,0,0,0,1808602,0,0,0,0,0,50053,10376,60429,137881,60429,0,60429,0,0,0,0,0,60429,1869031,256253,27161,59685,256253
7,25,429,9,2022,725429,1776,69380,228024,0,299180,0,0,0,0,0,18825,27750,0,0,,247891,0,0,0,0,0,0,0,0,247891,0,0,0,0,0,2282,578,2860,20381,2860,0,2860,0,0,0,0,0,2860,250751,51289,4714,0,51289
7,25,450,9,2022,725450,471630,0,214271,0,685901,0,0,0,0,0,18224,87499,0,0,,569851,0,0,0,0,0,0,0,0,569851,0,0,0,0,0,11634,1610,13244,52590,13244,0,13244,0,0,0,0,0,13244,583095,116050,10327,0,116050
7,25,457,9,2022,725457,1775165,133312,499430,0,2407907,0,0,0,0,0,160475,203698,0,0,,2008648,0,0,0,0,0,0,0,0,2008648,0,0,0,0,0,73689,0,73689,180227,73689,0,73689,0,0,0,0,0,73689,2082337,399259,35086,0,399259
7,25,466,9,2022,725466,541,0,133111,0,133652,0,0,0,0,0,7958,4880,0,0,,122201,0,0,0,0,0,0,0,0,122201,0,0,0,0,0,2205,336,2541,9704,2541,0,2541,0,0,0,0,0,2541,124742,11451,1281,2668,11451
7,25,488,9,2022,725488,828,0,200371,0,201199,0,0,0,0,0,18215,5366,0,0,,175691,0,0,0,0,0,0,0,0,175691,0,0,0,0,0,1683,256,1939,12777,1939,0,1939,0,0,0,0,0,1939,177630,25508,1927,0,25508
7,25,646,9,2022,725646,457,0,70200,0,70657,0,0,0,0,0,2494,4892,0,0,,62740,0,0,0,0,0,0,0,0,62740,0,0,0,0,0,464,69,533,3310,533,0,533,0,0,0,0,0,533,63273,7917,531,0,7917
7,25,676,9,2022,725676,756,0,316719,0,317475,0,0,0,0,0,23210,16638,0,0,,273543,0,0,0,0,0,0,0,0,273543,0,0,0,0,0,7106,330,7436,20175,7436,0,7436,0,0,0,0,0,7436,280979,43932,4084,0,43932
7,25,715,9,2022,725715,730,0,107218,0,107948,0,0,0,0,0,6972,4551,0,0,,95628,0,0,0,0,0,0,0,0,95628,0,0,0,0,0,1213,323,1536,5352,1536,0,1536,0,0,0,0,0,1536,97164,12320,797,0,12320
7,25,818,9,2022,725818,144474,141442,101672,0,387588,0,0,0,0,0,24257,31263,0,0,,326518,0,0,0,0,0,0,0,0,326518,0,0,0,0,0,4366,379,4745,29308,4745,0,4745,0,0,0,0,0,4745,331263,61070,5550,0,61070
7,25,839,9,2022,725839,0,0,551212,0,551212,0,0,0,0,0,22891,44940,0,0,,477951,0,0,0,0,0,0,0,0,477951,0,0,0,0,0,3432,1004,4436,36496,4436,0,4436,0,0,0,0,0,4436,482387,73261,5430,0,73261
7,25,898,9,2022,725898,1880908,0,1240791,0,3121699,0,250,0,0,2849,271869,175188,0,0,,2727061,0,0,0,0,0,0,0,0,2727061,0,0,0,0,0,62109,17011,79120,197230,79120,0,79120,0,0,0,0,0,79120,2806181,394638,57716,113234,394638
7,25,940,9,2022,725940,1822,0,289073,0,290895,0,0,0,0,0,24574,11015,0,0,,252115,0,0,0,0,0,0,0,0,252115,0,0,0,0,0,2846,586,3432,19037,3432,0,3432,0,0,0,0,0,3432,255547,38780,3191,0,38780
7,25,947,9,2022,725947,1223,0,476069,0,477292,0,0,0,0,0,26792,33081,0,0,,412788,0,0,0,0,0,0,0,0,412788,0,0,0,0,0,9580,855,10435,25643,10435,0,10435,0,0,0,0,0,10435,423223,64504,4631,0,64504
7,25,983,9,2022,725983,2435,81946,171118,0,255499,0,0,0,0,0,18580,19423,0,0,,214676,0,0,0,0,0,0,0,0,214676,0,0,0,0,0,1614,703,2317,15263,2317,0,2317,0,0,0,0,0,2317,216993,40823,2820,0,40823
8,10,586,9,2022,810586,2242,0,148610,0,150852,0,0,0,0,0,0,16525,0,0,,134327,0,0,0,0,0,0,0,0,134327,0,0,0,0,0,2397,57,2454,12129,2454,0,2454,0,0,0,0,0,2454,136781,16525,0,0,16525
9,25,0,9,2022,925000,7154927,0,3239612,0,10394539,0,0,0,0,28418,93770,25350,0,0,,10637526,1819602,0,1819602,0,0,0,0,1819602,12457128,0,0,0,0,0,720850,109322,830172,1112412,830172,0,830172,0,0,0,0,0,830172,13287300,-242987,89253,479778,-242987
20,0,2,9,2022,2000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,4,9,2022,2000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,7,9,2022,2000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,9,9,2022,2000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,11,9,2022,2000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,12,9,2022,2000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
