7,22,644,9,2022,722644,5597259,483785,435473,65,263400,25,0,786,733404,60775,258291,4418,0,0,843,5723062,12649,1759,0
7,22,825,9,2022,722825,27408205,2222272,1920719,2835,752262,3815,0,3801,2872618,319778,757802,9729,0,103,13142,28340737,74845,10619,0
7,22,918,9,2022,722918,24647165,4691217,3765255,25,903697,11563,0,29457,4468949,3414331,916640,30908,0,0,7481,25210070,62267,10992,32409
7,25,31,9,2022,725031,332521,52757,4332,11,2936,0,0,0,43692,2748,2937,0,0,0,0,343180,528,16,0
7,25,131,9,2022,725131,1798159,160651,184906,88,12254,252,0,91027,298239,4835,12254,3593,0,0,92075,1836341,3747,9,0
7,25,247,9,2022,725247,1201996,51103,16739,68,52496,0,0,0,29466,0,52496,838,0,0,0,1239602,1466,121,0
7,25,256,9,2022,725256,16400750,2194527,1752667,4427,136333,0,0,0,2196998,1307020,136333,14473,0,0,0,16833880,10610,199,0
7,25,326,9,2022,725326,10062922,1026193,1244989,361,112453,662,0,23757,1089069,1059761,112349,559,0,0,18558,10191041,16895,1436,673
7,25,429,9,2022,725429,1475115,737352,171890,12,209620,0,0,4014,500179,386375,209619,0,0,0,3991,1497839,1672,26,0
7,25,450,9,2022,725450,3868470,606116,91884,0,90453,0,0,0,520826,16063,90453,148,0,0,0,4029433,1510,3571,0
7,25,457,9,2022,725457,12553056,4361594,1934917,0,126815,15,0,11589,3721251,2276494,126815,6424,0,0,0,12857002,4494,469,0
7,25,466,9,2022,725466,624747,69515,76256,54,6051,0,0,647,103680,13619,6051,0,0,0,444,653476,409,40,0
7,25,488,9,2022,725488,877073,139596,139914,0,4142,104,0,1776,237808,4514,4142,2558,0,0,4698,908885,748,14,0
7,25,646,9,2022,725646,256129,33444,30804,43,5979,0,0,875,45935,6371,5979,0,0,0,1352,267637,427,0,0
7,25,676,9,2022,725676,1373087,662297,380664,0,27096,0,0,884,611802,397325,27096,0,0,0,893,1406912,631,5,0
7,25,715,9,2022,725715,404282,115478,25730,184,29731,0,0,2344,125174,15116,29731,1745,0,0,2135,403848,656,0,0
7,25,818,9,2022,725818,2084693,423136,116440,238,56154,0,0,1099,288735,222085,56154,6148,0,112,1808,2106718,1276,25,0
7,25,839,9,2022,725839,2445149,307142,842286,0,46702,103,0,0,1031861,0,46702,700,0,0,0,2562119,9230,920,0
7,25,898,9,2022,725898,13983451,6614705,1598588,0,613211,137,0,4932,6490690,1483122,613211,2906,0,0,4346,14220749,12670,855,0
7,25,940,9,2022,725940,1385284,131083,163254,39,8672,3478,0,4212,261255,0,8672,4604,0,0,4537,1416954,1679,10,0
7,25,947,9,2022,725947,1886369,541865,572175,1204,70236,0,0,24624,615737,421159,70236,2618,0,0,21467,1965256,1044,78,0
7,25,983,9,2022,725983,1247189,243894,68109,0,17237,0,0,6628,268414,4378,17237,1262,0,0,6394,1285372,2390,20,0
8,10,586,9,2022,810586,931606,44674,39102,0,0,0,0,3945,40533,4949,0,127,0,0,32005,941713,1165,207,0
9,25,0,9,2022,925000,135101545,131502466,5768289,0,26806626,12356,0,0,128691982,9911364,26806626,35390,0,0,0,133745920,1674,921,0
20,0,2,9,2022,2000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,4,9,2022,2000004,3695185,287671,17307,0,0,0,0,0,287820,76870,0,2679,0,0,0,3632794,1,0,0
20,0,7,9,2022,2000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,9,9,2022,2000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,11,9,2022,2000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,12,9,2022,2000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
